route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
3,S986J12,S986J12V6503523,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503524,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503524,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503525,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503525,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503526,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503526,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503527,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503527,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503528,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503528,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503529,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503529,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503530,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503530,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503531,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503531,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503532,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503532,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503533,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503533,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503534,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503534,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503535,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503535,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503536,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503536,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503537,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503537,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503538,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503538,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503539,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503539,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503540,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503540,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503541,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503541,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503542,"Pôle Temis par Gare Viotte et Campus",1,0,1,2
3,S986J12,S986J12V6503542,"Pôle Temis par Gare Viotte et Campus",1,0,1,2
3,S985J112,S985J112V6503543,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503543,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503544,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503544,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503545,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503545,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S985J112,S985J112V6503546,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503546,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503547,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503547,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S985J112,S985J112V6503548,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503548,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503549,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503550,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503551,"Pôle Temis par Gare Viotte et Campus",1,7,1,2
3,S986J12,S986J12V6503552,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
3,S986J12,S986J12V6503553,"Centre-ville - 8 Septembre par Campus et Gare Viotte",0,8,1,2
4,S988J2,S988J2V6505769,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505770,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505771,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505772,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505773,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505774,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505775,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505776,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505777,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505778,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505779,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505780,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505781,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505782,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505783,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505784,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505785,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505786,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505787,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505788,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505789,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505790,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505791,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505792,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505793,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505794,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505795,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505796,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505797,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505798,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505799,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505800,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505801,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505802,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505803,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505804,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505805,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505806,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505807,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505808,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505809,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505810,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505811,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505812,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505813,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505814,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505815,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505816,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505817,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505818,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505819,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505820,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505821,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505822,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505823,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505824,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505825,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505826,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505827,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505828,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505829,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505830,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505831,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505832,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505833,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505834,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505835,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505836,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505837,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505838,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505839,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505840,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505841,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505842,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505843,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505844,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505845,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505846,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505847,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505848,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505849,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505850,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505851,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505852,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505853,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505854,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505855,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505856,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505857,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505858,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505859,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505860,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505861,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505862,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505863,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505864,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505865,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505866,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505867,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505868,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505869,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505870,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505871,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505872,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505873,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505874,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505875,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505876,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505877,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505878,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505879,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505880,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505881,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505882,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505883,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505884,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505885,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505886,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505887,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505888,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505889,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505890,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505891,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505892,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505893,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505894,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505895,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505896,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505897,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505898,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505899,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505900,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505901,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505902,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505903,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505904,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505905,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505906,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505907,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505908,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505909,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505910,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505911,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505912,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505913,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505914,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505915,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505916,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S988J2,S988J2V6505917,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S988J2,S988J2V6505918,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
10,S988J2,S988J2V6506271,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506272,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506273,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506274,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506275,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506276,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506277,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506278,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506279,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506280,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506281,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506282,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506283,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506284,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506285,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506286,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506287,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506288,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506289,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506290,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506291,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506292,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506293,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506294,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506295,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506296,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506297,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506298,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506299,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506300,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506301,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506302,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506303,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506304,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506305,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506306,"Chaffanjon par Centre-ville - Granvelle",0,5,1,2
10,S988J2,S988J2V6506307,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506308,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506309,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506310,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506311,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506312,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506313,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506314,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506315,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506316,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506317,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506318,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506319,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506320,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506321,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506322,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506323,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506324,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506325,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506326,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506327,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506328,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506329,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506330,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506331,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506332,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506333,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506334,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506335,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506336,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506337,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506338,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506339,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
10,S988J2,S988J2V6506340,"CHRU Minjoz par Centre-ville - 8 Septembre",1,6,1,2
12,S988J2,S988J2V6506406,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506407,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S988J2,S988J2V6506408,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506409,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506410,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506411,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506412,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506413,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506414,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506415,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506416,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506417,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506418,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506419,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506420,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506421,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S988J2,S988J2V6506422,"Prés de Vaux par Chemin Français et République",0,1,1,2
